"","name","Sex","Nation","sleeptime","steps","height","weight","IMC","Age"
"3615","B_655","M","GB",9.91048422185775,14263.30496943,178.668005000845,75.0475365817563,23.509471434581,32.0973726116828
"3616","N_3514","V","FR",3.83288596212149,12191.5710962131,186.322673568421,81.0569880292202,23.3485033468441,31.5559401325381
"3617","L_1049","M","GB",7.7951251441961,14040.9728084028,174.255292293521,72.3249460596587,23.8185963540689,35.4036812374456
"3618","O_7231","M","SP",3.21152079944724,11974.7116724477,169.845519175322,70.5367778683593,24.4516082605345,35.5349017351191
"3619","R_8056","V","SP",5.55855858966348,10017.6068486719,180.819577403288,78.6203212701619,24.0460593308859,32.5266719831178
"3620","H_3181","V","GB",13.3142016515484,12219.5266213884,183.829788728294,79.7519268712959,23.5998590206352,26.2258788345914
"3621","T_7010","V","FR",8.61949240308938,12061.6473969086,175.571653532049,75.5790745128597,24.5184364092371,30.4159009339814
"3622","Q_7885","V","PT",15.6302384719065,11958.6483088397,174.528711073266,75.5103712033921,24.7897897004659,22.2588746145022
"3623","K_9136","M","GE",7.09812800729755,13940.14773545,167.204185840548,68.4412498196941,24.4806892242811,29.7383683051304
"3624","G_6455","M","PT",7.51737149336914,14113.6041949983,178.93405459982,75.5539321749298,23.5977755409754,34.6161501011084
"3625","D_6596","M","SP",7.83010840914413,12378.2041699982,171.625863357609,71.0721586620243,24.1287062645111,34.7948014876178
"3626","M_6474","M","IR",20.3474509554254,14050.2081693475,175.269762222339,73.1361943909626,23.8077505399864,29.1577409586798
"3627","F_141","M","SP",19.9260805509084,12059.8834126953,168.645591646472,69.2035461383341,24.3320310817774,27.6091381207041
"3628","C_1823","M","BE",11.4621804405796,14015.2889313604,163.69143004488,66.5658449847839,24.842743978174,30.8599655763408
"3629","J_3369","M","SP",9.86831023333385,11999.7249048077,166.059393731326,67.8004408878116,24.5870045694361,31.9405697642373
"3630","V_3306","V","GB",14.4187045005265,11800.6813375183,190.234039121548,84.0949401196271,23.2377142758131,34.6850736210044
"3631","U_8755","M","FR",10.4475830806982,14062.3833099908,166.704899245706,68.2271774502267,24.5505190342641,28.3374228952731
"3632","S_7088","V","IT",3.5585458579582,11832.0169634962,173.836241580881,74.844490611987,24.7673299246679,32.609004046727
"3633","A_624","V","SP",8.36647341404492,10358.6448154881,166.165759260731,70.5949533254913,25.5676364740279,28.5869366990936
"3634","W_4490","V","SP",1.66685668923556,10133.9690996494,170.824670444236,73.0187469328829,25.0226437400629,28.169530487649
"3635","I_2938","V","SP",5.80258185848001,10042.4769922231,169.478434911403,72.7374743407078,25.3238263889068,22.0126090957723
"3636","E_6913","V","GB",3.11681185708421,12033.9402730755,183.797822408972,79.9555326240946,23.6683398895905,28.6963786644888
"3637","P_2624","V","IT",9.78676922978786,11723.0898798181,179.474639107691,77.8149471230026,24.1577703950332,30.8102589487646
"3638","B_1184","M","IT",7.68748271784126,13775.3348287568,165.06083201656,68.2022080549145,25.0328545174447,33.9239445478427
"3639","N_3917","M","BE",9.50128803742495,13793.6180166315,170.674607798064,70.8336705873008,24.3165479014784,31.7156845936926
"3640","L_514","M","SP",3.30139201788473,11556.245727573,173.26036377236,71.43953322327,23.7979837957518,22.8762718954378
"3641","O_6520","M","IT",6.05733006300797,14018.5433487663,157.798530924697,63.9140243376606,25.667894897853,31.2781730659306
"3642","R_3605","M","IT",20.4087329322621,14212.0955073526,168.009579584491,68.5641686138405,24.2900900090553,27.676248789
"3643","H_926","M","SP",3.34119726471083,12031.9334354182,167.424916668141,68.5972538078502,24.4718356212372,29.3059510270363
"3644","T_3380","M","GE",21.6425376032316,13745.315399677,180.067682069063,75.7313432022293,23.3563035792467,38.2660617516709
"3645","Q_5043","M","IT",5.17727601127084,13909.0563452879,169.197997555766,69.7966947792238,24.3806016859898,30.9118386406737
"3646","K_5775","M","FR",12.6150098556189,13562.15234673,162.465699540452,65.7533150319651,24.9111790617851,33.3085950342263
"3647","G_8823","V","SP",5.50220483412346,9942.07424635538,189.635551772979,82.92554372661,23.0594427758062,30.3681692326446
"3648","D_3652","M","IT",5.36833290231612,13707.7547286453,160.938464069007,65.7307605896218,25.3775068160795,35.2069708073158
"3649","M_2745","M","GE",10.4593089396511,14170.8826076002,172.547501670511,71.4005017379778,23.9819179421159,32.9934712324262
"3650","F_7810","M","PT",5.93784814145229,13937.1195386833,170.848208021851,70.7827828060882,24.2497227079619,31.5742363265025
"3651","C_4611","V","SP",6.61171543683334,9860.62610673362,178.148470039467,77.5480489352323,24.4346814631636,35.0968071933515
"3652","J_2824","V","PT",3.10838660666921,11954.9210133632,186.197726057299,81.6401677014303,23.5480604737952,32.0728110785615
"3653","V_6897","V","PT",8.94201111328764,11682.3063931253,174.17007797658,74.9157328657961,24.6959615226647,27.250254272643
"3654","U_5055","M","FR",4.99423139091504,13817.7604327203,173.218235558357,72.2856899539244,24.091570370745,31.0260067438577
"3655","S_2423","M","IT",15.3021583406013,14058.9360648916,170.073907943568,70.105137864858,24.2367546056384,30.2137140192569
"3656","A_9509","M","FR",17.5247504540024,13856.3532998908,156.57299026228,62.3785513229273,25.444949466577,34.4361697245938
"3657","W_8789","M","SP",7.84709095571225,11660.8512162287,165.447304683153,67.853710586878,24.7887261237787,31.8061523637997
"3658","I_4763","V","SP",4.23468188674291,10010.099706387,176.537562393589,76.2123717745956,24.4540742269295,26.3275606082298
"3659","E_4078","V","IT",5.99830405615314,11768.8801043913,171.023249326167,73.240570378908,25.0404085775363,24.6755193067884
"3660","P_9801","M","SP",14.7728298229185,11962.7993089641,159.877259266482,64.6432239278429,25.2900459488109,34.0564731333173
"3661","B_26","V","FR",11.1473934920593,12196.7134124458,181.097219604514,78.8479054852117,24.0417787416006,26.3324830105813
"3662","N_9151","V","FR",7.25595291131825,11872.082418164,167.124528081491,71.1732250900263,25.4821611399753,32.5278389451403
"3663","L_1816","V","SP",3.23675775256684,9623.53915847321,189.803465669874,83.0615619604631,23.0564169659148,28.0713599864915
"3664","O_133","M","GE",15.5033365117303,13915.2792650076,178.365986792933,74.729867690017,23.4893030804201,34.0243328858565
"3665","R_8574","M","SP",5.64055814705757,11767.2015451728,177.127634974342,74.0941932217716,23.6162819814685,31.4978345663416
"3666","H_9021","M","GB",7.29716904739298,13751.9775265912,175.927579958956,73.4085842884004,23.7180506064268,29.0809949121227
"3667","T_2460","M","IT",15.2071398223127,13747.1109031658,173.940665334211,72.609242737786,23.9988070215055,33.1739983496925
"3668","Q_8914","M","SP",9.51849410269364,11771.7401699707,168.631628002699,69.5931594822926,24.4730720069369,36.8112963321629
"3669","K_4284","M","IT",14.2024590337174,13773.1798939801,151.1632755532,60.6253951292589,26.5315115971697,32.26799185518
"3670","G_4414","M","GB",5.16205811821474,14003.256812038,166.966532535325,69.0048511467575,24.7525967789014,35.3279709819723
"3671","D_14","M","IT",11.4370895602621,13776.4245915324,170.102380854097,70.436326483446,24.3431016854576,31.4951012143348
"3672","M_3362","M","SP",3.39917964158106,11589.4975361103,162.510077074889,65.9400171538148,24.9682706436702,32.4044726735855
"3673","F_4736","M","SP",6.33175144433758,12066.6467170359,165.978664944163,68.176787435169,24.7475379518627,32.1456325834102
"3674","C_1535","M","SP",7.60943298020077,11832.8079864907,165.878953449317,68.3970832380319,24.8573603647262,33.6799957206095
"3675","J_4917","M","SP",6.05464442213945,11640.8489728082,162.795083986737,66.7857303600619,25.2000328828949,35.3863394089312
"3676","V_2721","M","IT",6.53914900363099,13933.8278352537,169.545165735579,70.4254611835227,24.4995934273351,30.5802685245504
"3677","U_201","M","PT",9.18938917609798,13895.4508845412,176.553370073274,74.1112110907171,23.7756219574949,34.8073105513698
"3678","S_7638","M","FR",5.02853237222819,14162.8862095201,166.469679062865,68.4629479837491,24.7050257684448,35.2715034013792
"3679","A_164","M","PO",14.0293015177619,14312.1800640462,162.512046151006,66.6518519627463,25.237196207922,33.5852953096913
"3680","W_7461","M","FR",11.0371944506425,14540.7142485931,166.140014695837,68.1513188939404,24.6902663979587,33.2084199416613
"3681","I_8363","V","PO",9.59810864555938,11908.7836255892,175.509896562177,75.9380905520856,24.6522436919192,30.7395261146485
"3682","E_9479","V","IT",10.2300651126435,11868.3551554577,177.141712246018,76.4497392398955,24.3632000875086,26.2864444730351
"3683","P_798","V","SP",6.43299384835219,10051.1123512832,168.02513942303,71.9538344244069,25.4862191739305,36.4042598818605
"3684","B_6984","V","PO",5.30208352776816,11729.1591723233,174.747146424146,75.0423489846174,24.5745873951323,28.9489979879438
"3685","N_5865","V","SP",2.47217655661742,10363.5934117462,183.259237557449,79.9568757955144,23.8080631372065,29.6089789588995
"3686","L_8483","M","FR",9.81864353774125,13532.9999016049,168.210951461701,69.2586319549864,24.4774050235565,34.7635886222709
"3687","O_3360","V","GE",5.35913166410538,11894.1844297266,173.363081480318,74.5832108933701,24.8157748742699,27.3484152028855
"3688","R_476","V","PT",6.85475909065564,11733.676212616,181.947748417285,79.3383606609762,23.9656852539745,29.3306225754099
"3689","H_2689","V","IT",7.99788743821408,11748.6193301752,174.197640038928,75.3713651745907,24.838298810508,32.1192420863375
"3690","T_1126","M","IT",5.64376810286172,13969.7535020859,165.688454680248,67.8007031617197,24.6973128459707,32.5044420218094
"3691","Q_1358","V","IR",3.80070927553611,11625.9798601393,185.121649340819,80.9995763168786,23.6356921792947,28.8544355972281
"3692","K_7320","V","IT",2.84885077068758,11744.0500518528,170.70341626194,73.6039125421776,25.2590187492453,37.196799475012
"3693","G_3795","M","IT",9.4060471758802,13695.6476985518,164.245084696754,67.6894336006264,25.0920484358892,36.290827271463
"3694","D_1624","V","SP",6.16474880330629,10013.54465694,177.804305191998,76.6613912487237,24.2489061011383,28.2837738396564
"3695","M_6330","V","IT",15.9020412233954,11871.9690067237,182.736867705152,79.1146540734229,23.6921558431642,31.5163656830676
"3696","F_825","V","IT",3.85371971798139,11728.9098206053,176.792660720271,76.3040522578302,24.4128868688105,29.9076585153249
"3697","C_9812","M","SP",11.2810985482071,11909.813910403,168.767481915722,69.42624389981,24.3750844217327,33.2077069941813
"3698","J_4856","V","SP",8.97415474473796,9708.20924354353,177.180684128548,76.7813556786931,24.4581175191267,29.865793399005
"3699","V_9684","M","GE",8.06462059393644,13770.0467200698,165.010962415759,67.515638164358,24.795837550459,29.7390135973049
"3700","U_3108","V","BE",3.88075337374795,11890.4495752068,170.080049855849,72.8491002254721,25.183578569385,25.2544245859732
"3701","S_8444","M","FR",13.6354653989969,13585.8812202413,164.652847247852,67.1229679507013,24.7589749847347,31.04693916913
"3702","A_2066","V","FR",4.53995766651885,11450.7343040953,177.815698118144,76.9450532084702,24.3355130114981,33.9532438468678
"3703","W_2457","V","SP",3.14270778603563,9950.39424403524,184.849459134039,80.5822173022074,23.5832060184429,17.9997170757463
"3704","I_7393","V","SP",1.81410455630638,10049.0241658255,183.324505638741,80.1948914293427,23.8619350191464,33.4227850713775
"3705","E_7869","V","FR",8.88039573808667,11853.737844801,176.105669027594,76.4283595290888,24.6438107345582,30.9585410184434
"3706","P_1133","M","IR",10.9549625885298,13629.0626105842,161.739357150473,66.0010091525891,25.2301103884494,34.8284889173193
"3707","B_3830","V","SP",15.1078038869711,9629.96440279367,169.402010651632,71.8608275265223,25.0411974508476,23.6331468680615
"3708","N_8442","M","SP",3.35930994051906,11691.3389297991,167.384246182385,68.8188346411709,24.5628158644843,33.9583168301039
"3709","L_6638","M","SP",17.9881048564906,11740.6400084683,164.795089881896,67.5875664655363,24.8873281634127,29.3690840086494
"3710","O_4357","M","IT",6.09515881674082,14250.9103785113,163.265112867278,66.5726069099206,24.9751886866732,30.2599872767801
"3711","R_9673","V","GB",7.64082575086979,12039.3565650409,179.714871505374,78.3912936576695,24.2716777849739,33.5187650541741
"3712","H_9218","M","IT",5.39370694663738,14030.0388865558,177.258939703029,74.2885622446904,23.6431674930457,32.7387385065486
"3713","T_3145","M","SP",8.1540514595359,11755.5480763794,161.436940833064,66.3070048346963,25.4421361434838,37.4510773667898
"3714","Q_9670","V","IT",18.3244029438392,11605.758757649,183.540880580815,79.9973209722101,23.7470584474038,24.9267943787571
"3715","K_2847","V","FR",4.22668536330459,11906.6460175873,180.903926026224,78.8193575141995,24.0844595990129,31.129373356104
"3716","G_9866","V","SP",9.57582899801305,9839.06885281521,182.713696882791,79.3319908586679,23.7632667668318,32.045969314217
"3717","D_1814","M","GE",7.77465302953871,14246.8042618999,162.933679989332,66.5919109694382,25.0841705463871,30.7761922684034
"3718","M_2363","M","FR",12.8987234557378,13908.7224005216,180.934331846563,75.8826785891528,23.1793199765626,30.3443945129559
"3719","F_7200","V","IT",6.16602792224778,11667.5645966747,165.944241650516,71.0275307543926,25.7930288148832,33.1254424856139
"3720","C_7321","M","IT",15.5209913867651,14015.3952767556,166.967150811774,68.2593840598798,24.4850103849021,32.5819976683255
"3721","J_4914","V","SP",1.78382384304993,10287.330674909,172.759972135311,74.5751362440169,24.9866368438606,32.9692755684569
"3722","V_5033","M","SP",13.8910109305512,11693.8254655302,185.137244557307,78.2896226925549,22.8410786153958,30.921445475214
"3723","U_8848","V","SP",12.6079761134021,9938.44220464639,189.795573238287,83.6010523103184,23.2080999663137,32.5232655300969
"3724","S_690","M","SP",13.4081192966399,11814.2607499413,153.87598505461,61.7907191746389,26.096457514869,34.6106567354565
"3725","A_9827","M","SP",7.66488759602586,11855.9937295277,162.497355687021,66.2387875101256,25.08532765158,33.6662049321529
"3726","W_3987","M","GB",10.1561946483161,13915.5388900212,178.853627324498,74.4227284805173,23.2653763944577,34.3555517260247
"3727","I_1767","V","FR",4.88238113873508,12361.4525163271,175.260919996121,75.5727357775739,24.603391084026,32.5458779918216
"3728","E_3397","V","FR",11.4523835743282,11758.942778467,176.414262520951,76.3862145167312,24.5441276591974,30.7333695135905
"3729","P_3164","M","BE",12.5448569379122,13875.8873929773,171.613009791281,71.0744632146699,24.1331033136712,28.8009912076736
"3730","B_4539","M","SP",7.66568621241208,11935.8129900093,182.774631304577,77.0762978285241,23.0722002908089,33.0225016246247
"3731","N_7062","M","SP",4.16087968699187,11635.1069196328,173.205171976464,71.8054742097521,23.9351328587256,31.1066053249323
"3732","L_7564","V","SP",3.58016796050216,10093.6187044322,184.163203977924,80.6286589123418,23.772984779825,31.4421206780876
"3733","O_2302","V","IT",3.75293453403269,11443.9483501033,174.953293534844,75.9120270766668,24.8008373051099,26.2858524301518
"3734","R_6966","V","FR",10.3225217040071,11986.7362379932,170.919474322613,72.5740069086156,24.8426548095582,29.7907513528805
"3735","H_4131","M","SP",3.52542321126843,11817.692842691,159.48470733616,64.5188376304716,25.3657929397792,29.4333787215289
"3736","T_4229","V","SP",14.9064708221609,9884.41818465793,180.082099968581,78.1852880199419,24.1092637212152,22.67033418763
"3737","Q_882","V","FR",6.77308004577606,11355.0151932248,166.358344040179,70.7705777686822,25.5719333507227,31.9345023646074
"3738","K_1233","M","SP",4.5096461559702,12021.2370917985,170.686656475262,70.544854939297,24.2139812795128,31.0603968708419
"3739","G_6845","M","SP",17.451541147494,11851.2274631565,181.137012003399,76.3195855267204,23.2606370228765,36.4628340714803
"3740","D_3511","M","GB",17.1071324484837,13683.4369828092,165.602290024191,68.1562777924344,24.8526777218829,31.6865843123193
"3741","M_6611","M","IT",11.8024077941323,13480.9772377405,170.77393440705,71.2462138752033,24.4297274640727,32.2531414408479
"3742","F_471","M","IT",5.26254467176817,13835.0693718715,173.192444400521,72.2426722329748,24.0844048216163,32.9184350070555
"3743","C_2452","V","GB",13.6979067367778,11663.3815317712,178.4580074435,77.332414797844,24.2822816707867,24.7447112777883
"3744","J_4712","V","FR",5.85579661344325,11901.9363793667,174.243219259362,75.0850912377035,24.7310149563269,26.3206676518051
"3745","V_6785","M","SP",6.72968661365223,12003.9132709294,172.131544561235,72.1068933643424,24.3363730159522,35.1936659674706
"3746","U_9748","V","PT",3.65015247061961,12014.7546888425,170.717247408473,73.2344724743394,25.1281640185674,28.183950551996
"3747","S_6996","M","GE",5.27614924442875,14113.0737779758,163.074092642633,66.2911836665522,24.927907941847,28.8338736624277
"3748","A_4687","M","FR",5.99290996538473,14163.1949603081,161.529858456592,65.6198800721581,25.1495261793191,29.4624780630487
"3749","W_1294","V","SP",3.71484672139019,9950.3892201301,172.794985021705,74.6235105578269,24.9927133478653,33.9110556125805
"3750","I_3705","M","SP",10.6722330998451,11933.9536590256,176.157373085494,73.6430312734673,23.7317631788131,38.3731689858468
"3751","E_2062","V","GB",16.9241729822793,11944.1179313055,184.506501175416,80.9828337366424,23.788640476759,29.9541011428794
"3752","P_5964","V","PT",13.1140984337713,11855.9817844773,189.094826149301,83.0666080105139,23.2309614518733,25.5687894387431
"3753","B_3260","V","GB",9.92580764540238,11883.8989817187,173.491294074191,75.1261607654498,24.9594966260068,29.5684795800562
"3754","N_964","V","SP",2.25995915027636,9748.86331741782,187.670542251727,81.7339642431462,23.2065374377583,25.5223385644252
"3755","L_5161","V","FR",7.99510249438222,12014.6926807798,174.269911527931,75.0519628653728,24.7125313680681,28.1484119241878
"3756","O_4732","M","GB",7.4440895571956,13997.3076977704,166.887012778036,68.7106437258814,24.6705558873194,31.0336610295438
"3757","R_7686","M","PO",12.2319107109921,14082.08033026,157.543332064114,63.5700297964402,25.6125230203419,30.9370918738326
"3758","H_1952","M","GB",10.3974752640945,13968.2113941256,169.226363738783,69.6014143380552,24.3042385696964,32.1157933461182
"3759","T_6170","M","SP",8.99737269491582,11799.670568412,171.773159702975,71.3611197830537,24.1852759763525,28.3448635625033
"3760","Q_2802","V","IT",12.6352680401769,11627.8509172595,183.676634461487,79.8271369255706,23.6615247360363,28.199474314454
"3761","K_1014","V","SP",8.87093039237006,9690.62034069505,180.385687899789,77.9419601849253,23.9534001691365,26.5057539737743
"3762","G_8787","M","FR",8.89779746787842,14006.3576737112,162.858561197302,66.7207531831644,25.1558938216561,32.3485508306084
"3763","D_3154","V","GB",15.1573867384435,11639.398874516,186.041489486011,81.0986239226748,23.4311643028796,30.3368097773209
"3764","M_4789","M","GE",11.8071189967716,14452.3627876072,167.915482281404,69.9762328607444,24.8181312167101,32.089398334416
"3765","F_7599","M","FR",15.4745964191835,13797.6781694541,173.651768529617,71.9753500290592,23.8685130441422,26.9511386728775
"3766","C_9075","M","IT",5.22604090746128,13889.2627339721,174.253767096762,72.2747726422461,23.8024895343039,24.5178350157706
"3767","J_8421","V","FR",7.50191221660552,11515.6720827167,168.784062617587,72.6084559452857,25.4873292428812,31.1232752218165
"3768","V_8714","V","FR",3.62750852629898,11946.2180291669,174.445765430028,75.3129317805016,24.7484891279806,30.6048473079259
"3769","U_8698","V","IT",12.9643514089618,11741.740532832,168.649532326553,72.9622742852494,25.6524045536479,35.3465760492008
"3770","S_9173","M","PT",14.6745875182974,13851.140580481,165.608708079414,68.2870696202566,24.8984400280522,34.3807207024843
"3771","A_5759","V","FR",6.97924193066226,12427.5279463607,156.116573610487,65.0262476872085,26.6802977517947,25.3709246009784
"3772","W_8377","M","FR",9.51187837047869,13807.4572880306,162.752258108306,66.4759588043458,25.096350097917,30.9702977549154
"3773","I_6961","M","GB",15.147417056144,13598.1658094283,154.174614687318,62.1389785018559,26.1419732676646,37.6484317261956
"3774","E_9873","V","FR",15.6513052097838,11798.4993590422,171.156103285187,73.4415533996119,25.0701581490527,26.508551601048
"3775","P_3229","M","GB",21.0439757169516,13700.0203963154,165.817472560762,67.9787289727233,24.7236426463866,31.9395730798648
"3776","B_4512","V","SP",10.798764172311,10300.8155215766,174.733441146716,75.6934502433335,24.7916962297076,32.4399692041942
"3777","N_7162","M","SP",16.6894323591807,11695.5934581333,167.652174428471,69.5550345007117,24.7462951959299,37.8446167462478
"3778","L_9069","V","PT",6.15489403853088,12029.9773523266,175.304255241067,75.3875979819163,24.5309851648467,30.1466562943251
"3779","O_9001","V","SP",6.15415147989944,10224.1608633924,172.422655028829,74.2854782766213,24.9870661974556,31.0320244613411
"3780","R_9553","V","IT",8.36465238716764,11856.3098321689,186.034888226381,81.4238532512662,23.5267997220211,29.4016632157439
"3781","H_4679","V","SP",5.85426387670602,10150.6272751445,177.447867975205,76.3207695194182,24.2382448986814,30.8549209379693
"3782","T_5947","M","SP",6.55376051317626,12055.0558614611,178.420211992858,74.8468028964294,23.5117606498434,29.3678153980969
"3783","Q_3882","V","IT",15.0338509728461,12271.490430745,172.212862848875,74.359955020201,25.0730949587515,28.8105838138285
"3784","K_5792","V","FR",9.92884917307731,11411.3580652745,166.816624920536,70.9974211612845,25.513140092652,30.7862324433655
"3785","G_4874","M","GB",9.92721407216014,14316.3404822331,167.693860080922,68.7258209210088,24.4391227512687,32.8700394353126
"3786","D_2346","V","SP",2.01962314095513,9551.86219036639,183.953576652754,80.3315707824376,23.7394026368954,29.2944240557995
"3787","M_2848","V","SP",11.3361728579097,9903.63870355359,175.191351530875,75.392756422072,24.5642945114506,28.550119234106
"3788","F_1096","M","PT",6.55210868633049,13968.467823127,174.380360446642,72.2362194947757,23.7552643107648,25.2982251605607
"3789","C_6965","V","SP",0.962484122587043,9764.45866110692,165.989155590063,70.5673064800809,25.6120363598772,24.6103345079514
"3790","J_3893","M","GB",9.01059363465657,13908.9388013192,166.364657065951,68.1615906197293,24.6273440901832,29.7323847166921
"3791","V_7515","V","IT",5.90615959684355,12350.0018097923,158.854028555748,66.7524916303533,26.4527614118716,29.7794129396032
"3792","U_9718","V","FR",4.07053668087917,11815.5884778251,168.780500833697,71.655705021786,25.1539521753819,26.6502704284357
"3793","S_1979","V","IT",14.346117324645,12220.1630259894,178.747752716951,77.7979499143438,24.349327559805,35.853147025361
"3794","A_2310","V","PT",7.85214369590479,11803.850348874,175.678529421252,76.0482392190137,24.6406289144221,32.5897269063809
"3795","W_3301","V","PT",7.52910415958111,11971.717162288,171.076615032511,73.3907138889252,25.0760897178389,28.0002519230771
"3796","I_2356","M","SP",10.5786348502232,11735.1319154027,161.610408590325,65.334043182662,25.015021397024,26.8635134847595
"3797","E_410","V","PT",10.3513425081909,12082.9757386895,166.365431066897,71.2856408579478,25.7558495164163,32.3290801550284
"3798","P_9903","M","FR",5.63872899374028,13637.0246030766,160.836652926996,64.97106257442,25.1159677162439,30.9269261563499
"3799","B_347","M","PT",16.8062933551676,14191.1604069321,169.338953844916,69.5776637223325,24.2636480090595,28.8215417133723
"3800","N_5849","V","SP",5.6737992245218,9621.51970457367,168.541632115061,71.7338443358859,25.2528102593761,26.4196567225979
"3801","L_2056","V","SP",3.0119602884961,9834.69023230598,173.325093576143,74.7927067770474,24.8963891721553,28.6004071682193
"3802","O_9621","V","PO",18.0946803568663,12096.4042567101,177.968010477083,77.2578135818635,24.3926240578711,33.3733271398934
"3803","R_8006","M","SP",10.2030888045714,12060.3348581935,167.276915058624,68.900062572725,24.6233759059919,35.7839645465038
"3804","H_7480","V","SP",2.72603035374097,9687.18992702014,185.543883151298,81.1209986573278,23.5635112194135,35.9129766186432
"3805","T_6043","V","SP",3.01273387352695,10027.9855318618,173.45245464367,74.9390921746611,24.9084972642121,32.0726550747787
"3806","Q_7733","M","FR",9.00521783948034,14207.0512666321,168.490790462256,69.621935260803,24.5241382416741,23.0397648216834
"3807","K_4285","M","IT",6.8583774070103,13830.5171437966,160.750401023887,65.5581408226965,25.3701186757949,35.4535540458024
"3808","G_9433","V","PT",11.3121370110859,11793.4842137725,178.795219077365,76.719969644756,23.9991919254106,23.193289620194
"3809","D_958","V","SP",4.60643298003749,9681.79285145553,184.579237736539,80.1740763219593,23.5325109203861,29.4918915481714
"3810","M_9956","M","PT",17.6801604697723,13930.2871179316,169.458266040565,70.2691287901608,24.4702864158515,33.8847989186811
"3811","F_7370","V","SP",7.51646162747629,10109.646971798,183.678902318918,80.043717852817,23.7251355158762,25.6025806020446
"3812","C_9325","M","SP",10.3501032250122,11936.8394664365,171.047840350905,70.5360509239193,24.1088198083757,29.6120582504924
"3813","J_7847","M","IR",9.47709507093629,14102.4419709819,170.337329852805,70.646191264367,24.3483245785233,34.339204570857
"3814","V_4485","V","SP",3.02154514991785,9818.87928608706,178.065212491978,77.1300239560677,24.3256974909119,26.4984675858542
"3815","U_3285","V","SP",4.18376566446157,9914.33362128707,175.194621262466,75.7582722641796,24.6824646980969,30.237199545352
"3816","S_9219","V","IT",10.2215626100693,11695.05251742,174.886241069036,75.292106201315,24.6171719689238,32.2189441983931
"3817","A_3217","M","SP",14.1757630480714,11954.1166107674,166.830815563676,68.7467758584566,24.7001612987205,30.9569789766979
"3818","W_1745","V","GE",11.1950833268091,11838.8387620158,170.081298429511,72.7267267986999,25.140905547857,27.116852465404
"3819","I_5857","V","PT",14.2001347984181,12203.7369626108,172.953862743175,74.5431083944781,24.9199385248404,25.9525856918632
"3820","E_3430","M","GE",7.06881196707587,13733.9643073931,165.714074491271,68.2420782252657,24.8504039638202,36.7557216519494
"3821","P_9041","V","SP",6.11964321589997,9857.38676094171,181.068957600647,78.7765718293475,24.0275270369255,36.0984665211702
"3822","B_1920","M","IT",20.1632157421148,14078.2944759802,180.27756529336,75.8306227532875,23.332498915209,34.9262381482417
"3823","N_5142","V","PT",6.45087724097512,11711.2910935453,179.37704324352,77.7064716980402,24.150352155754,25.9804756666084
"3824","L_340","M","PT",5.53738752294135,13742.5944960007,174.172485150192,72.6253700848998,23.9402819787433,30.1806555648766
"3825","O_3831","V","FR",4.05859585146176,11796.3343037657,181.077047127711,78.5616967084312,23.9598473583416,26.9596733693519
"3826","R_9768","M","SP",8.5624382229124,11951.9230068234,172.572223976585,72.241358069049,24.2573921821288,38.3179812640996
"3827","H_4249","V","GB",6.95990417198577,11842.888499789,173.711006880185,74.8532290197369,24.8059500294501,33.5943635995325
"3828","T_6967","V","IT",11.455025803493,12077.2904307617,185.939633385032,81.6707218984318,23.6223148513845,30.1520951449157
"3829","Q_9734","M","SP",3.81169571234311,11476.0372606697,174.333626720196,72.7606881763925,23.9405689891031,30.3344130073451
"3830","K_5884","V","IT",7.31269207214321,11833.5075408614,165.491676648606,70.8676972577473,25.8759324846357,30.6897318177149
"3831","G_6521","M","IT",5.42727485877932,13672.5979675098,179.474202084863,75.5699185098612,23.4609120532754,28.0848651415602
"3832","D_2046","V","SP",1.41023832012229,9748.0874816534,184.25566360082,80.4801183037528,23.7053796008281,26.2620273841093
"3833","M_8547","M","SP",9.55577728242769,12019.5501246722,167.112799843928,69.1557247058279,24.7633106452148,38.4142076708306
"3834","F_4657","V","SP",1.95542228866604,9913.02322857198,186.740463031279,82.1900295622433,23.5690606520105,34.94390422841
"3835","C_3553","V","PT",6.09643011504588,11967.7670375845,187.101390278028,81.7798855477744,23.3610559331632,32.5632325497232
"3836","J_2849","M","GB",19.8358237405883,13764.4567431867,154.572320874522,62.2398537832859,26.0498428726998,36.7388126038598
"3837","V_9242","M","SP",4.37860934234792,12086.3373079678,165.564968042933,67.6325404481528,24.6728206419847,30.597586354631
"3838","U_3155","V","PT",5.12934746709699,11858.9378678395,176.542971791891,76.4954655063072,24.5434056858484,30.9990833208202
"3839","S_5812","V","SP",4.37407023530158,9680.0765754414,177.751097625939,76.9862742468194,24.36625135908,28.2011630972921
"3840","A_4014","V","SP",3.44760112880216,10176.950583974,185.142235307467,80.9078280999702,23.603670171555,35.0692905975676
"3841","W_4513","V","PT",15.1879855042249,12058.3922880203,188.276836107222,82.1982486717405,23.1882931035649,32.5718144358609
"3842","I_8943","M","PT",5.37315844311684,14011.4195777559,161.884927351211,66.0052478966173,25.186373364161,36.6159957452037
"3843","E_7848","V","GE",15.0339913964737,11533.6451813048,181.550279410412,78.9805359577938,23.9621748708767,39.27105310714
"3844","P_126","M","SP",16.162003034403,12110.2718620086,170.332559193022,70.2537125662708,24.2144124910887,27.5726197982033
"3845","B_2941","V","SP",1.30613485154171,9949.18154155689,196.470128867504,86.723943229787,22.4670450665348,30.9531156861974
